CODE,PRODUCTO,Tiempo,TIPO_CARROCERIA,Edad_Cliente,COMBUSTIBLE,Revisiones,Potencia,TRANS,Mas_1_coche,FORMA_PAGO,km_anno,ESTADO_CIVIL,COSTE_VENTA,GENERO,QUEJA_CAC,Zona_Renta,OcupaciOn,Averia_grave,Campanna3,PROVINCIA,REV_Garantia,Campanna2,Campanna1,Grupo_Edad_Codificado
CLI229,0,0,0,55,0,2,1.0,1,0,3,10867,0,1376,1,1,0.0,1,2.0,0,8,1,0,0,4
CLI230,0,0,0,21,0,2,1.0,1,0,0,14018,0,2892,2,0,3.0,1,4.0,0,48,1,0,1,1
CLI231,0,0,0,21,0,2,1.0,1,0,2,0,4,2456,2,1,1.0,1,2.0,0,41,0,0,1,1
CLI232,0,0,0,27,0,1,1.0,1,0,2,0,4,1590,2,0,1.0,0,4.0,1,8,0,0,1,1
CLI233,0,0,0,25,0,1,1.0,1,0,0,0,0,1376,1,0,2.0,1,4.0,0,48,0,0,0,1
CLI234,0,0,0,29,0,2,1.0,1,0,3,0,0,1590,2,0,0.0,1,0.0,0,35,0,0,0,1
CLI235,0,0,0,22,0,1,1.0,1,0,2,0,4,2015,1,0,0.0,1,1.0,0,2,0,0,1,1
CLI236,0,4,0,62,0,1,1.0,1,1,2,31641,4,2064,2,0,2.0,1,4.0,0,32,1,0,0,5
CLI237,0,0,0,30,0,2,1.0,1,0,2,0,4,1376,1,1,2.0,1,4.0,1,20,0,0,1,1
CLI238,0,4,0,31,0,1,1.0,1,1,0,0,0,2892,2,0,1.0,1,1.0,0,2,0,0,1,2
CLI239,0,0,0,55,0,2,1.0,1,0,2,7996,4,2015,1,1,1.0,1,2.0,0,33,1,0,1,4
CLI240,0,0,0,59,0,1,1.0,1,0,2,14705,0,2015,2,0,3.0,1,1.0,0,35,1,0,1,4
CLI241,0,0,0,28,0,2,1.0,1,0,0,0,0,1376,2,1,2.0,1,2.0,0,19,0,0,0,1
CLI242,0,6,0,53,0,1,1.0,1,1,0,13817,0,1376,1,0,0.0,1,0.0,0,32,1,0,0,4
CLI243,0,5,0,37,0,2,1.0,1,1,2,32131,0,3254,1,0,3.0,1,4.0,1,8,1,0,1,2
CLI244,0,0,0,28,0,2,1.0,1,0,2,0,0,2228,1,0,3.0,1,4.0,0,31,0,0,1,1
CLI245,0,0,0,20,0,2,1.0,1,0,2,0,0,2015,1,1,2.0,1,2.0,0,15,0,0,1,1
CLI246,0,6,0,54,0,1,1.0,1,1,0,6951,0,2892,2,1,0.0,1,4.0,0,8,1,0,1,4
CLI247,0,0,0,23,0,2,1.0,1,0,2,0,0,2015,1,1,1.0,1,2.0,0,2,0,0,1,1
CLI248,0,0,0,40,0,1,1.0,1,0,3,15107,0,1376,2,0,3.0,1,4.0,0,45,1,0,0,2
CLI249,0,0,0,19,0,2,1.0,1,0,0,0,0,1590,2,1,0.0,0,2.0,0,13,0,0,0,1
CLI250,0,0,0,29,0,2,1.0,1,0,0,0,2,1376,1,0,0.0,1,1.0,0,8,0,0,0,1
CLI251,0,0,0,30,0,1,1.0,1,0,0,0,0,1590,2,0,0.0,1,4.0,0,8,0,0,0,1
CLI252,0,0,0,21,0,0,1.0,1,0,2,0,3,2228,2,0,3.0,1,4.0,0,19,0,0,1,1
CLI253,0,4,0,21,0,1,1.0,1,1,2,0,0,2015,1,0,0.0,1,4.0,0,48,0,0,1,1
CLI254,0,5,0,47,0,1,1.0,1,1,0,3325,0,2892,1,0,0.0,1,4.0,0,50,1,0,1,3
CLI255,0,0,0,31,0,1,1.0,1,0,2,10152,0,2015,2,0,3.0,1,4.0,0,8,1,0,1,2
CLI256,0,0,0,18,0,1,1.0,1,0,0,0,4,1590,1,0,3.0,1,1.0,0,27,0,0,0,0
CLI257,0,7,0,27,0,1,1.0,1,1,0,12313,4,2892,1,1,0.0,1,2.0,0,32,1,0,1,1
CLI258,0,0,0,28,0,1,1.0,1,0,3,0,0,1818,2,0,2.0,1,4.0,0,41,0,0,0,1
CLI259,0,0,0,26,0,2,1.0,1,0,0,0,0,1376,1,1,0.0,1,2.0,0,19,0,0,0,1
CLI260,0,5,0,41,0,2,1.0,1,1,3,8572,0,1376,2,0,0.0,1,4.0,0,8,1,0,0,3
CLI261,0,0,0,30,0,2,1.0,1,0,2,0,0,2015,1,0,2.0,1,4.0,0,32,0,0,1,1
CLI262,0,0,0,57,0,2,1.0,1,0,0,28763,0,1376,2,1,2.0,1,2.0,0,48,1,0,0,4
CLI263,0,0,0,39,0,2,1.0,1,0,2,3894,0,2015,1,1,3.0,2,2.0,0,2,1,0,1,2
CLI264,0,4,0,27,0,2,1.0,1,1,1,0,0,2046,2,1,0.0,1,2.0,0,8,0,0,0,1
CLI265,0,6,0,21,0,1,1.0,1,1,2,0,0,4082,1,0,1.0,1,4.0,1,39,0,0,1,1
CLI266,0,5,0,20,0,1,1.0,1,1,2,0,4,3213,2,0,2.0,1,4.0,1,40,0,0,1,1
CLI267,0,0,0,20,0,0,1.0,1,0,2,0,0,1590,1,1,1.0,1,2.0,1,32,0,0,1,1
CLI268,0,6,0,59,0,2,1.0,1,1,3,5487,0,2892,2,1,3.0,2,2.0,0,22,1,0,1,4
CLI269,0,5,0,39,0,2,1.0,1,1,0,9466,0,1376,1,0,0.0,1,1.0,0,32,1,0,0,2
CLI270,0,0,0,24,0,1,1.0,1,0,2,0,0,2228,1,0,3.0,1,0.0,0,47,0,0,1,1
CLI271,0,0,0,58,0,2,1.0,1,0,3,21182,0,1376,2,0,0.0,1,0.0,0,45,1,0,1,4
CLI272,0,0,0,62,0,1,1.0,1,0,0,20164,0,1376,1,0,0.0,1,0.0,0,19,1,0,0,5
CLI273,0,0,0,19,0,2,1.0,1,0,2,0,4,2670,2,1,1.0,1,2.0,0,41,0,0,1,1
CLI274,0,4,0,43,0,1,1.0,1,1,3,34332,0,2064,2,0,1.0,1,0.0,0,0,1,0,0,3
CLI275,0,0,0,44,0,1,1.0,1,0,3,20641,4,1376,2,0,1.0,1,1.0,0,22,1,0,0,3
CLI276,0,0,0,23,0,2,1.0,1,0,3,0,0,1376,2,0,3.0,1,0.0,0,52,0,0,0,1
CLI277,0,0,0,31,0,2,1.0,1,0,0,0,4,1590,2,0,3.0,1,4.0,0,8,0,0,0,2
CLI278,0,0,0,20,0,0,1.0,1,0,2,0,0,2228,1,0,0.0,1,4.0,0,8,0,0,1,1
CLI279,0,6,0,27,0,2,1.0,1,1,0,6934,0,2892,2,0,0.0,1,1.0,0,4,1,0,1,1
CLI280,0,0,0,29,0,1,1.0,1,0,2,0,0,4513,2,1,0.0,1,2.0,0,41,0,0,1,1
CLI281,0,0,0,31,0,1,1.0,1,0,0,0,4,1590,2,0,3.0,1,1.0,0,8,0,0,1,2
CLI282,0,0,0,23,0,1,1.0,1,0,2,0,4,2015,1,1,2.0,1,2.0,0,32,0,0,1,1
CLI283,0,5,0,24,0,1,1.0,1,1,2,0,4,3850,1,0,0.0,1,4.0,0,32,0,0,1,1
CLI284,0,0,0,30,0,2,1.0,1,0,0,0,0,2594,1,0,2.0,1,4.0,0,32,0,0,0,1
CLI285,0,0,0,19,0,1,1.0,1,0,0,0,4,2594,2,0,3.0,1,1.0,0,1,0,0,0,1
CLI286,0,9,0,51,0,1,1.0,1,1,1,21166,4,2892,2,1,2.0,1,4.0,0,39,1,0,1,4
CLI287,0,0,0,24,0,1,1.0,1,0,0,0,0,1376,2,1,1.0,2,2.0,0,8,0,0,0,1
CLI288,0,3,0,26,0,2,1.0,1,1,2,0,0,1590,1,0,0.0,1,4.0,1,32,0,0,1,1
CLI289,0,6,0,22,0,2,1.0,1,1,2,0,0,4513,1,0,2.0,1,4.0,0,41,0,0,1,1
CLI290,0,0,0,30,0,1,1.0,1,0,2,0,0,1590,1,1,1.0,1,4.0,1,43,0,0,1,1
CLI291,0,0,0,30,0,1,1.0,1,0,2,0,0,1590,1,1,1.0,1,2.0,1,43,0,0,1,1
CLI292,0,5,0,49,0,1,1.0,1,1,2,6892,4,2015,2,0,0.0,1,4.0,0,39,1,0,1,3
CLI293,0,3,0,19,0,1,1.0,1,1,2,0,0,1376,1,0,0.0,1,1.0,1,35,0,0,1,1
CLI294,0,0,0,22,0,1,1.0,1,0,2,0,0,1560,1,1,3.0,1,2.0,0,48,0,0,1,1
CLI295,0,0,0,21,0,1,1.0,1,0,2,0,0,2169,2,0,1.0,1,1.0,1,32,0,0,0,1
CLI296,0,0,0,24,0,1,1.0,1,0,3,0,0,1376,2,1,0.0,0,2.0,0,8,0,0,0,1
CLI297,0,3,0,22,0,1,1.0,1,1,0,0,0,1376,2,1,0.0,1,4.0,0,49,0,0,0,1
CLI298,0,0,0,28,0,2,1.0,1,0,3,0,0,1818,1,0,1.0,1,4.0,0,41,0,0,0,1
CLI299,0,0,0,28,0,2,1.0,1,0,2,0,0,2015,2,0,0.0,1,4.0,0,19,0,0,1,1
CLI300,0,0,0,20,0,1,1.0,1,0,2,0,4,2015,1,0,2.0,1,4.0,0,48,0,0,1,1
CLI301,0,0,0,32,0,1,1.0,1,0,2,0,0,2169,1,0,3.0,1,4.0,1,48,0,0,0,2
CLI302,0,0,0,18,0,1,1.0,1,0,2,0,0,2169,2,0,1.0,1,1.0,1,8,0,0,0,0
CLI303,0,6,0,40,0,0,1.0,1,1,3,45859,0,3213,1,0,0.0,1,4.0,0,36,1,0,1,2
CLI304,0,0,0,27,0,1,1.0,1,0,3,0,0,1590,1,0,2.0,1,0.0,0,32,0,0,0,1
CLI305,0,0,0,49,0,2,1.0,1,0,2,12996,0,2015,1,0,2.0,1,4.0,0,50,1,0,1,3
CLI306,0,3,0,32,0,1,1.0,1,1,2,0,0,1376,1,0,0.0,1,4.0,0,8,0,0,0,2
CLI307,0,0,0,19,0,1,1.0,1,0,0,0,0,3097,2,0,1.0,1,4.0,0,13,0,0,0,1
CLI308,0,2,0,25,0,0,1.0,1,1,2,0,0,0,1,0,1.0,1,4.0,1,11,0,0,0,1
CLI309,0,0,0,31,0,2,1.0,1,0,2,0,0,2228,2,1,3.0,1,2.0,0,48,0,0,1,2
CLI310,0,4,0,32,0,2,1.0,1,1,2,0,0,2892,2,0,3.0,1,4.0,1,22,0,0,1,2
CLI311,0,0,0,27,0,1,1.0,1,0,3,0,0,1590,1,0,1.0,1,4.0,0,52,0,0,0,1
CLI312,0,0,0,31,0,1,1.0,1,0,2,0,4,2611,1,0,1.0,1,4.0,1,28,0,0,0,2
CLI313,0,0,0,20,0,1,1.0,1,0,2,0,4,1590,1,0,1.0,1,4.0,1,8,0,0,1,1
CLI314,0,0,0,46,0,1,1.0,1,0,2,16886,0,2015,1,0,2.0,1,4.0,0,45,1,0,1,3
CLI315,0,3,0,30,0,2,1.0,1,1,2,0,0,1376,2,0,0.0,1,4.0,1,7,0,0,1,1
CLI316,0,0,0,29,0,1,1.0,1,0,0,0,0,1590,1,0,1.0,1,4.0,0,8,0,0,0,1
CLI317,0,0,0,23,0,1,1.0,1,0,2,0,0,2015,2,0,1.0,1,4.0,0,45,0,0,1,1
CLI318,0,4,0,20,0,1,1.0,1,1,0,0,0,2385,2,0,2.0,1,4.0,1,1,0,0,0,1
CLI319,0,4,0,25,0,1,1.0,1,1,0,0,0,2594,1,0,3.0,1,4.0,0,7,0,0,0,1
CLI320,0,6,0,25,0,0,1.0,1,1,2,0,4,4082,2,0,0.0,1,4.0,1,32,0,0,1,1
CLI321,0,0,0,26,0,1,1.0,1,0,3,0,4,1376,2,0,2.0,1,4.0,0,33,0,0,0,1
CLI322,0,5,0,19,0,0,1.0,1,1,2,0,0,3254,2,0,0.0,1,4.0,1,8,0,0,0,1
CLI323,0,0,0,22,0,1,1.0,1,0,2,0,0,2169,2,1,1.0,1,2.0,1,7,0,0,1,1
CLI324,0,9,0,55,0,1,1.0,1,1,2,26134,0,2594,2,0,0.0,1,4.0,1,32,1,0,1,4
CLI325,0,0,0,24,0,0,1.0,1,0,3,0,0,1590,1,0,2.0,1,4.0,0,8,0,0,0,1
CLI326,0,0,0,29,0,2,1.0,1,0,3,0,0,1376,2,0,2.0,1,4.0,0,32,0,0,0,1
CLI327,0,4,0,28,0,0,1.0,1,1,2,0,0,2169,1,0,0.0,1,4.0,1,32,0,0,0,1
CLI328,0,0,0,21,0,1,1.0,1,0,2,0,3,2015,1,0,1.0,1,4.0,0,29,0,0,1,1
CLI329,0,4,0,32,0,1,1.0,1,1,2,0,4,2015,2,0,0.0,1,4.0,0,33,0,0,1,2
CLI330,0,0,0,26,0,1,1.0,1,0,0,0,0,2594,2,0,3.0,1,4.0,0,8,0,0,0,1
CLI331,0,0,0,61,0,1,1.0,1,0,1,10337,0,2594,2,0,1.0,1,4.0,0,8,1,0,0,5
CLI332,0,0,0,19,0,1,1.0,1,0,2,0,4,2228,2,0,3.0,1,4.0,0,13,0,0,1,1
CLI333,0,0,0,19,0,2,1.0,1,0,2,0,0,2228,1,0,3.0,1,4.0,0,48,0,0,1,1
CLI334,0,0,0,23,0,2,1.0,1,0,2,0,4,2169,1,1,0.0,1,2.0,1,8,0,0,0,1
CLI335,0,0,0,29,0,2,1.0,1,0,2,0,0,2228,2,0,3.0,1,4.0,0,11,0,0,1,1
CLI336,0,4,0,23,0,0,1.0,1,1,0,0,0,2385,1,0,1.0,1,4.0,1,49,0,0,0,1
CLI337,0,0,0,32,0,2,1.0,1,0,2,0,4,2015,1,0,3.0,1,4.0,0,8,0,0,1,2
CLI338,0,0,0,20,0,1,1.0,1,0,2,0,0,2169,2,0,1.0,1,4.0,1,32,0,0,0,1
CLI339,0,0,0,31,0,1,1.0,1,0,2,0,0,2169,1,0,1.0,1,1.0,1,45,0,0,0,2
CLI340,0,5,0,20,0,1,1.0,1,1,3,0,2,3213,2,1,1.0,1,4.0,0,2,0,0,1,1
CLI341,0,0,0,26,0,1,1.0,1,0,2,0,0,2169,1,0,2.0,1,4.0,1,12,0,0,0,1
CLI342,0,9,0,40,0,1,1.0,1,1,2,27267,0,2015,2,0,0.0,1,4.0,0,32,1,0,1,2
CLI343,0,3,0,24,0,1,1.0,1,1,0,0,0,1376,1,0,0.0,1,4.0,0,32,0,0,0,1
CLI344,0,0,0,21,0,2,1.0,1,0,0,0,0,1590,1,0,0.0,1,4.0,0,20,0,0,0,1
CLI345,0,0,0,32,0,1,1.0,1,0,3,0,0,1376,1,1,2.0,1,4.0,0,50,0,0,0,2
CLI346,0,4,0,29,0,0,1.0,1,1,3,0,0,2594,2,0,0.0,1,0.0,0,8,0,0,0,1
CLI347,0,6,0,25,0,1,1.0,1,1,2,0,4,4082,2,0,0.0,1,4.0,1,33,0,0,1,1
CLI348,0,0,0,25,0,1,1.0,1,0,2,0,4,2611,2,0,2.0,1,4.0,1,41,0,0,0,1
CLI349,0,0,0,23,0,2,1.0,1,0,2,0,0,1590,1,0,1.0,1,4.0,1,32,0,0,1,1
CLI350,0,0,0,24,0,2,1.0,1,0,0,0,0,2594,2,0,2.0,1,4.0,0,52,0,0,0,1
CLI351,0,0,0,31,0,1,1.0,1,0,0,0,0,1590,1,0,2.0,1,4.0,0,30,0,0,0,2
CLI352,0,0,0,26,0,2,1.0,1,0,2,0,4,2169,1,0,0.0,1,4.0,1,7,0,0,0,1
CLI353,0,0,0,23,0,1,1.0,1,0,3,0,0,1590,2,0,0.0,1,4.0,0,32,0,0,0,1
CLI354,0,0,0,21,0,1,1.0,1,0,2,0,4,2015,1,1,3.0,1,2.0,0,2,0,0,1,1
CLI355,0,7,0,49,0,1,1.0,1,1,2,18667,4,2015,2,0,0.0,1,4.0,0,22,1,0,1,3
CLI356,0,4,0,25,0,1,1.0,1,1,1,0,4,2892,1,0,0.0,1,4.0,0,8,0,0,1,1
CLI357,0,0,0,31,0,2,1.0,1,0,0,0,0,2064,2,0,3.0,1,1.0,0,25,0,0,1,2
CLI358,0,3,0,18,0,1,1.0,1,1,2,0,0,1376,1,0,0.0,1,4.0,1,7,0,0,1,0
CLI359,0,0,0,37,0,1,1.0,1,0,1,18475,0,1376,2,0,0.0,1,4.0,0,8,1,0,1,2
CLI360,0,0,0,27,0,2,1.0,1,0,2,0,0,2611,2,0,3.0,1,4.0,1,41,0,0,0,1
CLI361,0,3,0,22,0,2,1.0,1,1,2,0,0,1376,2,0,2.0,1,4.0,1,32,0,0,1,1
CLI362,0,0,0,18,0,2,1.0,1,0,2,0,4,2456,2,0,2.0,2,4.0,0,41,0,0,1,0
CLI363,0,0,0,30,0,0,1.0,1,0,2,0,0,2169,2,0,1.0,1,4.0,1,21,0,0,0,1
CLI364,0,0,0,29,0,1,1.0,1,0,0,0,0,1590,2,0,1.0,1,4.0,0,8,0,0,0,1
CLI365,0,0,0,25,0,2,1.0,1,0,2,0,4,2169,2,0,3.0,1,4.0,1,37,0,0,0,1
CLI366,0,5,0,23,0,1,1.0,1,1,0,0,4,3765,1,0,1.0,1,4.0,1,39,0,0,0,1
CLI367,0,0,0,26,0,1,1.0,1,0,1,0,0,1590,2,0,2.0,1,4.0,0,8,0,0,0,1
CLI368,0,0,0,23,0,1,1.0,1,0,2,0,0,2169,2,0,1.0,1,1.0,1,47,0,0,0,1
CLI369,0,0,0,27,0,1,1.0,1,0,0,0,0,1590,1,0,2.0,1,4.0,0,32,0,0,0,1
CLI370,0,0,0,32,0,1,1.0,1,0,2,0,4,2169,1,0,1.0,1,4.0,1,8,0,0,0,2
CLI371,0,0,0,19,0,1,1.0,1,0,2,0,0,1958,2,0,1.0,1,4.0,1,32,0,0,1,1
CLI372,0,0,0,27,0,1,1.0,1,0,2,0,0,2015,1,0,0.0,1,4.0,0,8,0,0,1,1
CLI373,0,6,0,57,0,2,1.0,1,1,2,30720,4,3892,1,0,2.0,1,4.0,1,32,1,0,1,4
CLI374,0,0,0,19,0,1,1.0,1,0,2,0,0,2169,2,0,1.0,1,4.0,1,39,0,0,0,1
CLI375,0,0,0,28,0,1,1.0,1,0,0,0,0,2892,1,0,3.0,1,4.0,0,6,0,0,1,1
CLI376,0,0,0,29,0,0,1.0,1,0,2,0,4,2169,2,0,1.0,1,4.0,1,8,0,0,0,1
CLI377,0,3,0,19,0,1,1.0,1,1,0,0,0,1376,2,0,0.0,1,0.0,0,32,0,0,0,1
CLI378,0,3,0,28,0,2,1.0,1,1,2,0,0,1590,2,0,2.0,1,4.0,1,32,0,0,1,1
CLI379,0,0,0,37,0,1,1.0,1,0,0,17618,0,1376,2,0,0.0,1,4.0,0,8,1,0,1,2
CLI380,0,5,0,32,0,1,1.0,1,1,0,0,0,3213,2,1,0.0,1,2.0,0,45,0,0,1,2
CLI381,0,0,0,22,0,1,1.0,1,0,2,0,0,2169,1,0,1.0,1,4.0,1,33,0,0,1,1
CLI382,0,4,0,32,0,1,1.0,1,1,2,0,0,2015,2,1,0.0,1,2.0,0,8,0,0,1,2
CLI383,0,6,0,31,0,0,1.0,1,1,2,0,0,4082,1,0,0.0,1,4.0,1,45,0,0,1,2
CLI384,0,0,0,21,0,1,1.0,1,0,2,0,0,2169,2,0,3.0,1,4.0,1,39,0,0,0,1
CLI385,0,0,0,20,0,1,1.0,1,0,0,0,0,1590,2,0,3.0,1,4.0,0,4,0,0,0,1
CLI386,0,4,0,28,0,1,1.0,1,1,2,0,4,2169,2,0,2.0,1,4.0,1,32,0,0,1,1
CLI387,0,4,0,52,0,2,1.0,1,1,3,34565,0,2064,2,0,0.0,1,4.0,0,8,1,0,0,4
CLI388,0,0,0,18,0,1,1.0,1,0,2,0,4,2228,1,0,2.0,1,4.0,0,32,0,0,1,0
CLI389,0,0,0,32,0,1,1.0,1,0,3,0,0,1376,2,0,3.0,1,4.0,0,47,0,0,0,2
CLI390,0,0,0,32,0,1,1.0,1,0,3,0,0,1376,1,0,2.0,1,4.0,0,4,0,0,0,2
CLI391,0,3,0,21,0,2,1.0,1,1,0,0,0,1376,1,0,0.0,1,4.0,0,32,0,0,0,1
CLI392,0,0,0,32,0,1,1.0,1,0,0,0,0,3213,1,0,3.0,1,4.0,0,6,0,0,0,2
CLI393,0,5,0,31,0,2,1.0,1,1,2,0,4,3233,1,0,0.0,1,4.0,0,32,0,0,1,2
CLI394,0,0,0,26,0,0,1.0,1,0,2,0,4,2169,2,0,1.0,1,4.0,1,27,0,0,0,1
CLI395,0,0,0,18,0,2,1.0,1,0,3,0,0,1376,2,0,3.0,1,4.0,0,8,0,0,0,0
CLI396,0,0,0,23,0,1,1.0,1,0,0,0,0,1590,1,0,3.0,1,4.0,0,27,0,0,0,1
CLI397,0,6,0,32,0,1,1.0,1,1,2,0,0,4170,2,0,2.0,1,4.0,0,8,0,0,1,2
CLI398,0,6,0,59,0,0,1.0,1,1,0,36330,0,3213,1,0,0.0,1,4.0,0,32,1,0,1,4
CLI399,0,0,0,26,0,1,1.0,1,0,0,0,4,1590,1,0,1.0,2,4.0,0,33,0,0,0,1
CLI400,0,0,0,30,0,1,1.0,1,0,2,0,0,2015,2,0,2.0,1,4.0,0,52,0,0,1,1
CLI401,0,8,0,61,0,1,1.0,1,1,2,12563,3,3850,2,0,3.0,2,4.0,0,3,1,0,1,5
CLI402,0,7,0,38,0,1,1.0,1,1,3,14386,0,2892,2,0,3.0,1,4.0,0,30,1,0,1,2
CLI403,0,0,0,22,0,0,1.0,1,0,2,0,0,2670,1,0,2.0,1,4.0,0,41,0,0,1,1
CLI404,0,5,0,27,0,1,1.0,1,1,0,0,4,3213,2,0,0.0,1,4.0,0,32,0,0,1,1
CLI405,0,0,0,31,0,1,1.0,1,0,2,0,0,2169,2,0,1.0,1,4.0,1,8,0,0,0,2
CLI406,0,0,0,25,0,1,1.0,1,0,0,0,3,1590,1,0,1.0,1,4.0,0,32,0,0,0,1
CLI407,0,4,0,31,0,2,1.0,1,1,3,0,0,2892,1,0,2.0,1,4.0,0,32,0,0,1,2
CLI408,0,0,0,32,0,1,1.0,1,0,2,0,2,2015,2,0,0.0,1,4.0,0,8,0,0,1,2
CLI409,0,0,0,27,0,1,1.0,1,0,3,0,4,1818,1,0,1.0,1,4.0,0,41,0,0,1,1
CLI410,0,6,0,32,0,2,1.0,1,1,1,0,0,4720,2,0,2.0,1,4.0,0,32,0,0,1,2
CLI411,0,0,0,29,0,1,1.0,1,0,2,20837,0,2015,2,0,2.0,1,4.0,0,32,1,0,1,1
CLI412,0,4,0,26,0,1,1.0,1,1,2,0,0,2169,1,0,0.0,1,4.0,1,32,0,0,0,1
CLI413,0,3,0,32,0,2,1.0,1,1,3,0,0,1590,1,0,0.0,1,4.0,0,32,0,0,0,2
CLI414,0,3,0,29,0,1,1.0,1,1,2,0,0,1376,2,0,2.0,1,4.0,1,32,0,0,1,1
CLI415,0,0,0,20,0,2,1.0,1,0,2,0,4,2456,1,0,3.0,1,4.0,0,41,0,0,1,1
CLI416,0,0,0,18,0,2,1.0,1,0,2,0,0,2015,2,0,0.0,1,4.0,0,32,0,0,1,0
CLI417,0,0,0,26,0,1,1.0,1,0,0,0,0,1376,2,1,0.0,1,2.0,0,0,0,0,0,1
CLI418,0,0,0,61,0,1,1.0,1,0,0,11791,0,1590,2,0,1.0,1,4.0,0,32,1,0,0,5
CLI419,0,4,0,21,0,2,1.0,1,1,2,0,0,2892,2,0,0.0,1,4.0,1,32,0,0,1,1
CLI420,0,0,0,27,0,2,1.0,1,0,3,0,0,1376,1,0,2.0,1,4.0,0,6,0,0,0,1
CLI421,0,0,0,30,0,1,1.0,1,0,2,0,0,2015,1,0,0.0,1,4.0,0,45,0,0,1,1
CLI422,0,5,0,31,0,1,1.0,1,1,2,0,0,3850,2,1,2.0,1,2.0,0,6,0,0,1,2
CLI423,0,4,0,30,0,1,1.0,1,1,0,0,0,2892,2,0,0.0,1,4.0,0,32,0,0,1,1
CLI424,0,4,0,28,0,0,1.0,1,1,0,0,4,2385,1,0,1.0,1,4.0,1,32,0,0,0,1
CLI425,0,0,0,21,0,2,1.0,1,0,0,0,0,1376,1,0,0.0,1,4.0,0,20,0,0,0,1
CLI426,0,0,0,25,0,1,1.0,1,0,3,0,3,2594,1,0,2.0,1,4.0,0,48,0,0,0,1
CLI427,0,0,0,25,0,1,1.0,1,0,2,0,0,2169,2,0,2.0,1,4.0,1,39,0,0,0,1
CLI428,0,4,0,19,0,1,1.0,1,1,0,0,0,2892,2,0,0.0,1,4.0,0,46,0,0,1,1
CLI429,0,4,0,30,0,2,1.0,1,1,2,0,0,2892,1,0,2.0,1,4.0,1,32,0,0,1,1
CLI430,0,0,0,18,0,2,1.0,1,0,3,0,3,2594,1,0,3.0,1,4.0,0,2,0,0,0,0
CLI431,0,3,0,21,0,1,1.0,1,1,0,0,0,1590,2,0,0.0,1,4.0,0,32,0,0,0,1
CLI432,0,0,0,22,0,1,1.0,1,0,2,0,0,1376,2,0,3.0,2,4.0,1,8,0,0,1,1
CLI433,0,0,0,18,0,2,1.0,1,0,0,0,4,1590,2,0,2.0,0,4.0,0,2,0,0,0,0
CLI434,0,0,0,31,0,1,1.0,1,0,0,0,0,2031,1,0,1.0,1,4.0,0,28,0,0,0,2
CLI435,0,3,0,21,0,2,1.0,1,1,0,0,0,1674,2,0,0.0,1,4.0,0,32,0,0,0,1
CLI436,0,3,0,25,0,1,1.0,1,1,0,0,0,1376,2,0,0.0,1,4.0,0,8,0,0,0,1
CLI437,0,0,0,21,0,1,1.0,1,0,0,0,0,1590,2,0,1.0,2,4.0,0,32,0,0,0,1
CLI438,0,0,0,27,0,2,1.0,1,0,0,0,0,2594,2,0,2.0,1,4.0,0,32,0,0,0,1
CLI439,0,0,0,28,0,1,1.0,1,0,0,0,0,2594,2,0,0.0,1,4.0,0,12,0,0,0,1
CLI440,0,0,0,19,0,2,1.0,1,0,2,0,0,2169,2,1,0.0,1,4.0,1,32,0,0,0,1
CLI441,0,0,0,26,0,1,1.0,1,0,0,0,0,1590,1,0,1.0,1,4.0,0,32,0,0,0,1
CLI442,0,0,0,27,0,1,1.0,1,0,0,20771,4,2892,2,1,3.0,1,2.0,0,8,1,0,1,1
CLI443,0,0,0,19,0,2,1.0,1,0,2,0,4,2015,1,0,3.0,1,4.0,0,39,0,0,1,1
CLI444,0,0,0,23,0,1,1.0,1,0,0,0,0,1590,2,0,2.0,1,4.0,0,32,0,0,0,1
CLI445,0,0,0,25,0,0,1.0,1,0,0,0,0,1590,2,0,0.0,2,4.0,0,42,0,0,0,1
CLI446,0,0,0,20,0,1,1.0,1,0,0,0,4,1376,2,0,3.0,1,4.0,0,38,0,0,0,1
CLI447,0,3,0,20,0,1,1.0,1,1,3,0,0,1590,2,0,0.0,1,4.0,0,8,0,0,0,1
CLI448,0,0,0,32,0,0,1.0,1,0,2,0,2,2169,1,0,3.0,1,4.0,1,39,0,0,0,2
CLI449,0,0,0,24,0,0,1.0,1,0,2,0,4,2169,2,0,1.0,1,4.0,1,47,0,0,0,1
CLI450,0,0,0,22,0,1,1.0,1,0,3,0,3,1376,1,0,0.0,1,4.0,0,8,0,0,0,1
CLI451,0,5,0,23,0,2,1.0,1,1,2,0,0,3850,2,0,0.0,1,4.0,0,32,0,0,1,1
CLI452,0,0,0,25,0,2,1.0,1,0,0,0,0,1590,2,0,2.0,1,4.0,0,32,0,0,0,1
CLI453,0,6,0,18,0,1,1.0,1,1,0,0,0,4720,1,0,0.0,1,4.0,0,8,0,0,1,0
CLI454,0,4,0,30,0,2,1.0,1,1,2,0,0,2015,1,0,0.0,1,4.0,0,50,0,0,1,1
CLI455,0,0,0,21,0,1,1.0,1,0,3,0,0,1376,2,0,2.0,1,4.0,0,32,0,0,0,1
CLI456,0,0,0,31,0,1,1.0,1,0,2,0,0,2169,2,0,2.0,1,4.0,1,32,0,0,0,2
CLI457,0,0,0,27,0,1,1.0,1,0,2,0,2,2015,1,0,0.0,1,4.0,0,2,0,0,1,1
